"csm","B000M2UNG2","Is there REALLY anything better than a ooey, gooey, chocolate filled Pop Tart to make your day?!  I've loved these things for 40+ years and quite frankly, don't really care about any of the other kinds except, of course, the cookies and cream which has ALWAYS been my absolute favorite!  What's really great about these though is that they're marvelous for desserts.  Just crumble them up really fine to make a better graham cracker chocolate crust, or to use as ice cream sundae toppings.  Golly, you could just paste them to the inside of your mouth and let them slowly dissolve too!  A chocoholics dream, but with vitamins!  Hey, we need all the excuses we can get, huh?  Highly, highly recommend!","5.0","Great for other than breakfast!","1255219200"
"Bill","B000M56BS8","Bought this flavor and it has a real good taste to it. Good on frozen yogurt, ice cream, or any deserts. Drizzled some on banana bread over vanilla frozen yogurt, drizzled with coconut oil, shredded coconut and a few slices of banana, extra goodlicious -- yumm-a-licious. Good stuff.","5.0","Hazelnut agave","1315094400"
"Jinna","B000M56BS8","I love the Madhava flavored Agave nectar.  I am especially pleased with the maple flavor and give it to my son with his pancakes.  It doesn't jack up the blood sugar the way maple syrup does and it's significantly less expensive.  For adults, they are a great way to spice up coffee and they also are great on ice cream.  Love 'em!","5.0","Wonderful Organic Flavoring & Sweetener","1253059200"
"luckybug","B000M56BS8","Agave tastes lighter than honey and is a great substitute for sugar. It's a great sweetener in drinks, in place of honey or jam on PBJ sandwiches, and drizzled over fresh berries.","5.0","Better than honey or sugar","1398297600"
"meinme","B000M56BS8","Nice, it leaves a little flavor in coffee and in cereals.  It is ok in Pancakes or other bread type foods.","4.0","agave","1404604800"
"naturegirl","B000M7OWKK","I love this tea and so does everyone who has tried it at home. It is not a bitter green, but rather a mellowed green (not mild, mind you--just mellowed and rounded out). we love the toasted flavor of the rice. our other favorite green is Numi's Rose White Tea, alone or with a drop of honey and bit of goatmilk.","5.0","a favorite green for home and guests","1386720000"
"liz","B000M7QSC0","it's a great substitute for other drops I used with too much sugar and god knows what else in them. don't have too many at the same time though, it's real vitamin c in there and peels too much of the skin in your mouth and can get painful! I had 15 in one day and it didn't work out too well :) but overall I'm happy with the product. both adults and kids around me love them too.","5.0","loved it","1350864000"
"mkultra","B000M7QSC0","Nice and strong mint flavor, no sucralose or any of that crap. Buying organic products supports a clean and healthy planet, and a clean and healthy you. :D","5.0","Perfect peppermints to prevent putrid and pungent air pollution","1362787200"
"JCCR","B000MAK3R8","Love this Jolly Time Blast O Butter Popcorn, 99% of it pops, lots of yummy butter flavor, perfect size for the 2 of us.  This microwave popcorn is officially my brand now, we LOVE IT.","5.0","Back at the Movies with Jolly Time Blast O Butter Microwave Popcorn","1396224000"
"Rachel","B000MANI4S","I had high hopes for this popcorn, but was really disappointed. It has a very strong fake apple taste, which overpowers any caramel (and there wasn't much)that might be in the bag. The picture on the bag makes it look like there's caramel coated popcorn in there, but there's not, the three or four pieces like that and they have an even stronger fake apple taste. I guess there's really no such thing as good tasting light caramel popcorn!","1.0","Yuck","1302307200"
"bookreader","B000MBM1JA","Wonderfully tasty green olives.  I was a little nervous about orderly olives via Amazon, but these arrived safely and well package and that when I open my first pack it was gone before I even knew what happened. Yes, that's how tasty these olives are.  They have a nice salty brine and a clean finish and having to eat around the pit is a good thing as it slows you down.","5.0","Great green olive flavor and taste.","1397779200"
"JDNM","B000MBM1JA","These olives have a nice texture but are bland, which indicates they are cheaply cured; the brine is also weak. The kind of olives one might expect among the snacks at Chili's or Chipolte Grill.  Not-pitted.","3.0","Meh","1370476800"
"chaos","B000MDCDJ6","The flavor of sun dried tomatoes is strong, which I like, but the overall flavor is just okay. Not bad, but not great either. It was too low in salt for me so adding extra salt did help the flavor. The can of tuna is just 3 ounces and there are 6 crackers included. Not enough to satisfy if you are hungry. I certainly wouldn't think this is enough for lunch, just a small snack.","3.0","It's okay","1392076800"
"csm","B000MDCDJ6","This is a very nice &#34;snack&#34; for on-the-goers such as ourselves. There really isn't much of a basil flavor.  Honestly, the strength of the tuna taste FAR outweighs any spice that is added.  I can't really say that you can taste anything BUT tuna, but it is good and a great snack.  You don't get enough crackers, however, so be sure to grab a box of Ritz to supplement them.  They are pretty bland crackers too - no flavor at all so I actually used Ritz on most of the can.Great if you love tuna, nice, not so fattening snack too.  Recommend!","4.0","Nice for an afternoon snack or the evening ""munchies""","1386028800"
"KayJo","B000MDCDJ6","this tuna is soo good if you want a change try this tuna and it's not too spicy. I wish it came with more crackers other than that this is a must have product in my pantry.","4.0","i like it","1323820800"
"bbrown","B000MGWEZQ","I HAD been using the KAL stevia until they added something else to it  : (  Decided to try the NOW stevia and like it very much  : )","5.0","NOW Stevia","1394236800"
"betz","B000MIAOV0","A friend of mine really liked these so I tried them.  Now I like them, are great for lunch or add to salad for dinner.","5.0","Chef Boyardee Beefaroni","1397952000"
"csm","B000MIAOV0","If you need fast food, fairly decent food, then grab these by all means! They are absolutely great in a pinch and taste even better with a dab of butter melted on top.  Kids can toss these in the microwave and have a fairly decent lunch.  They taste great, hubbies love them too, although they probably need two to fill them up, along with a sandwich, and they're a decent value.  Recommend!","5.0","Great stuff!","1203465600"
"Kendra","B000MIAOV0","I am so glad I bought this product. It taste sooooo good! It reminds me of how campbells chunky chicken noodle soup taste with white rice. I often mix that together sometimes. And this is just as good. Yummy!And they are perfect for the whole family!","5.0","Very Yummy!","1337472000"
"Elizabeth","B000MIT2OK","This cone filter coffee pot is a great price and I use it everyday.  It arrived in perfect condition, with a box of filters, and it's my opinion that drip makes the best cup of coffee. Wouldn't be without it.","5.0","Great deal","1358812800"
"CMB","B000MRUS08","I heard that Himalayan Pink Sea Salt was spoken of highly so when I needed to buy some more salt I decided to try this.  I have always used sea salt in a salt grinder.  The main differences between regular sea salt and this product, I would say, are that this is a very finely ground product, and it seems to be the saltiest salt I have ever tried.  I definitely have to be careful and not use a lot because a little goes a long way flavor wise.  Also, even though it is a finely ground sea salt I still use it in my salt grinder and it works perfectly fine.  Overall I would say that I do like this product and I would recommend this to anyone who is looking for something new to add a little more flavor to their food. Just remember, a little goes a long way!","4.0","Salty salt...","1343606400"
